id,latitude,longitude,time,magnitude,mc_current
736,38.50248,-112.88354,2024-04-04 19:06:41.510,-1.0,-1.0
737,38.49964,-112.88296,2024-04-04 19:07:25.610,-0.1,-1.0
738,38.50331,-112.88274,2024-04-04 19:10:55.487,-0.55,-1.0
739,38.50069,-112.88445,2024-04-04 19:28:51.009,-0.19,-1.0
740,38.50285,-112.88327,2024-04-04 19:37:52.250,-0.81,-1.0
741,38.50258,-112.88354,2024-04-04 19:38:49.830,-0.08,-1.0
742,38.50034,-112.88461,2024-04-04 19:41:45.044,-0.86,-1.0
743,38.50343,-112.8832,2024-04-04 19:42:37.353,-0.78,-1.0
744,38.50021,-112.88449,2024-04-04 19:42:41.241,-0.69,-1.0
745,38.50031,-112.88441,2024-04-04 19:43:02.070,-0.71,-1.0
746,38.50295,-112.8833,2024-04-04 19:52:23.994,-0.98,-1.0
747,38.49973,-112.88272,2024-04-04 19:53:17.696,-0.84,-1.0
748,38.50366,-112.88295,2024-04-04 19:55:51.584,-0.88,-1.0
749,38.50365,-112.88281,2024-04-04 20:05:50.744,-0.88,-1.0
750,38.50357,-112.88271,2024-04-04 20:13:26.155,0.07,-1.0
751,38.50088,-112.8829,2024-04-04 20:14:13.503,-0.63,-1.0
752,38.50266,-112.88361,2024-04-04 20:14:53.500,-0.54,-1.0
753,38.50246,-112.88372,2024-04-04 20:15:41.275,-0.93,-1.0
754,38.50027,-112.88459,2024-04-04 20:17:32.440,-0.76,-1.0
755,38.5034,-112.8827,2024-04-04 20:24:44.642,-0.02,-1.0
756,38.50176,-112.88435,2024-04-04 20:25:03.090,-0.48,-1.0
757,38.50126,-112.88403,2024-04-04 20:25:58.857,-0.75,-1.0
758,38.50297,-112.88276,2024-04-04 20:26:39.496,-0.15,-1.0
759,38.49974,-112.88269,2024-04-04 20:27:26.163,-0.96,-1.0
760,38.50124,-112.88401,2024-04-04 20:30:08.757,0.27,-1.0
761,38.50114,-112.88447,2024-04-04 20:33:59.060,-0.99,-1.0
762,38.50295,-112.88333,2024-04-04 20:37:45.375,-0.78,-1.0
763,38.50229,-112.88262,2024-04-04 20:40:44.420,-0.9,-1.0
764,38.50178,-112.88412,2024-04-04 20:45:53.595,-0.41,-1.0
765,38.49884,-112.88384,2024-04-04 20:49:19.058,-0.85,-1.0
766,38.5014,-112.88363,2024-04-04 20:49:40.055,-0.89,-1.0
767,38.5013,-112.88405,2024-04-04 20:50:42.791,-0.65,-1.0
768,38.47894,-112.89342,2024-04-04 20:52:15.004,-0.64,-1.0
769,38.50352,-112.88306,2024-04-04 20:55:18.911,-0.9,-1.0
770,38.5015,-112.88367,2024-04-04 21:02:33.971,-0.82,-1.0
771,38.50124,-112.88401,2024-04-04 21:04:01.778,0.2,-1.0
772,38.50372,-112.88296,2024-04-04 21:04:50.149,-0.64,-1.0
773,38.50318,-112.88323,2024-04-04 21:06:57.955,-0.13,-1.0
774,38.50141,-112.88392,2024-04-04 21:07:49.659,-0.8,-1.0
775,38.50337,-112.88317,2024-04-04 21:10:39.985,-0.88,-1.0
776,38.50126,-112.88404,2024-04-04 21:12:18.537,-0.56,-1.0
777,38.5029,-112.88342,2024-04-04 21:13:43.505,-0.91,-1.0
778,38.50275,-112.88344,2024-04-04 21:14:32.463,-0.45,-1.0
779,38.50124,-112.88401,2024-04-04 21:15:06.260,-0.23,-1.0
780,38.50018,-112.88455,2024-04-04 21:17:35.498,-0.85,-1.0
781,38.50159,-112.88415,2024-04-04 21:21:19.634,-0.92,-1.0
782,38.50127,-112.88397,2024-04-04 21:22:00.858,-0.62,-1.0
783,38.50348,-112.88318,2024-04-04 21:22:19.950,0.04,-1.0
784,38.49885,-112.88367,2024-04-04 21:24:28.693,-0.94,-1.0
785,38.5013,-112.88401,2024-04-04 21:25:19.671,-0.4,-1.0
786,38.49945,-112.88399,2024-04-04 21:29:37.486,-0.74,-1.0
787,38.50121,-112.88402,2024-04-04 21:29:54.608,-0.71,-1.0
788,38.5018,-112.88408,2024-04-04 21:31:15.214,-0.44,-1.0
789,38.50213,-112.88404,2024-04-04 21:31:50.017,-0.97,-1.0
790,38.50252,-112.88363,2024-04-04 21:33:48.570,-0.75,-1.0
791,38.50325,-112.88321,2024-04-04 21:35:13.187,-0.7,-1.0
792,38.50259,-112.88361,2024-04-04 21:37:13.301,-0.67,-1.0
793,38.49949,-112.88399,2024-04-04 21:39:32.346,-0.72,-1.0
794,38.49886,-112.88341,2024-04-04 21:40:05.243,-0.97,-1.0
795,38.50296,-112.88245,2024-04-04 21:47:12.927,-0.93,-1.0
796,38.50302,-112.88334,2024-04-04 21:47:24.396,-0.83,-1.0
797,38.50222,-112.88317,2024-04-04 21:48:21.628,-0.95,-1.0
798,38.50056,-112.88451,2024-04-04 21:53:13.550,-0.03,-1.0
799,38.50317,-112.88326,2024-04-04 21:59:35.321,-0.12,-1.0
800,38.50325,-112.88317,2024-04-04 22:05:18.196,-0.67,-1.0
801,38.50358,-112.88301,2024-04-04 22:10:59.367,-0.2,-1.0
802,38.50286,-112.8834,2024-04-04 22:12:28.533,-0.91,-1.0
803,38.50353,-112.88303,2024-04-04 22:14:52.918,-0.69,-1.0
804,38.50286,-112.88263,2024-04-04 22:15:30.695,-0.73,-1.0
805,38.50197,-112.88396,2024-04-04 22:16:04.430,-0.96,-1.0
806,38.50072,-112.88445,2024-04-04 22:19:10.605,-0.04,-1.0
807,38.50176,-112.88435,2024-04-04 22:19:39.698,-0.19,-1.0
808,38.50049,-112.88286,2024-04-04 22:23:12.679,-0.84,-1.0
809,38.50343,-112.88311,2024-04-04 22:24:33.381,-0.54,-1.0
810,38.50174,-112.88406,2024-04-04 22:26:28.166,-0.85,-1.0
811,38.50234,-112.88366,2024-04-04 22:26:49.995,-0.3,-1.0
812,38.49944,-112.88396,2024-04-04 22:31:25.158,-0.81,-1.0
813,38.50293,-112.883,2024-04-04 22:33:20.785,-0.69,-1.0
814,38.50236,-112.88318,2024-04-04 22:34:40.044,-0.8,-1.0
815,38.50196,-112.88396,2024-04-04 22:38:10.533,-0.71,-1.0
816,38.4991,-112.88351,2024-04-04 22:38:25.944,-0.78,-1.0
817,38.5022,-112.88396,2024-04-04 22:38:43.542,-0.68,-1.0
818,38.50241,-112.88376,2024-04-04 22:40:03.433,-0.86,-1.0
819,38.50023,-112.8846,2024-04-04 22:43:12.717,-0.75,-1.0
820,38.50027,-112.88449,2024-04-04 22:44:45.402,-0.37,-1.0
821,38.50238,-112.88373,2024-04-04 22:44:50.546,-0.69,-1.0
822,38.50254,-112.88366,2024-04-04 22:45:05.658,-0.73,-1.0
823,38.50258,-112.88354,2024-04-04 22:46:33.955,-0.17,-1.0
824,38.50145,-112.88488,2024-04-04 22:50:35.772,-0.83,-1.0
825,38.50339,-112.8832,2024-04-04 22:51:15.496,-0.95,-1.0
826,38.50371,-112.88289,2024-04-04 22:52:23.251,-0.91,-1.0
827,38.49965,-112.88303,2024-04-04 22:57:49.139,-0.79,-1.0
828,38.49908,-112.88339,2024-04-04 22:58:32.744,-0.56,-1.0
829,38.50247,-112.88365,2024-04-04 22:59:36.764,-0.76,-1.0
830,38.50265,-112.88359,2024-04-04 22:59:43.177,-0.96,-1.0
831,38.49992,-112.88409,2024-04-04 23:14:54.781,-0.59,-1.0
832,38.49909,-112.88354,2024-04-04 23:15:34.533,0.67,-1.0
833,38.49894,-112.88346,2024-04-04 23:15:58.937,-0.4,-1.0
834,38.50281,-112.88348,2024-04-04 23:16:27.064,-0.85,-1.0
835,38.50243,-112.8837,2024-04-04 23:17:42.313,-0.7,-1.0
836,38.5022,-112.88331,2024-04-04 23:19:42.443,-0.78,-1.0
837,38.50269,-112.88354,2024-04-04 23:19:46.611,-0.39,-1.0
838,38.50276,-112.88278,2024-04-04 23:19:50.010,-0.67,-1.0
839,38.50296,-112.88276,2024-04-04 23:20:15.904,-0.66,-1.0
840,38.50318,-112.88323,2024-04-04 23:25:36.405,0.72,-1.0
841,38.50009,-112.88458,2024-04-04 23:26:32.141,-0.9,-1.0
842,38.49912,-112.88323,2024-04-04 23:27:04.964,-0.73,-1.0
843,38.50383,-112.88284,2024-04-04 23:30:54.465,-0.53,-1.0
844,38.50372,-112.88283,2024-04-04 23:35:57.973,-0.86,-1.0
845,38.50347,-112.88302,2024-04-04 23:36:22.031,-0.42,-1.0
846,38.50338,-112.88307,2024-04-04 23:39:41.331,-0.42,-1.0
847,38.5035,-112.8828,2024-04-04 23:42:54.753,-0.8,-1.0
848,38.5032,-112.88322,2024-04-04 23:43:41.581,-0.79,-1.0
849,38.50371,-112.88291,2024-04-04 23:44:46.775,-0.51,-1.0
850,38.50356,-112.88297,2024-04-04 23:48:27.260,-0.92,-1.0
851,38.50366,-112.88287,2024-04-04 23:54:30.150,-0.85,-1.0
852,38.50287,-112.88344,2024-04-04 23:55:38.164,-0.28,-1.0
853,38.50024,-112.88446,2024-04-04 23:58:43.596,-0.6,-1.0
854,38.50234,-112.88322,2024-04-04 23:59:22.015,-0.29,-1.0
855,38.50316,-112.88322,2024-04-05 00:05:11.011,-0.7,-1.0
856,38.50321,-112.88268,2024-04-05 00:16:46.304,-0.49,-1.0
857,38.50327,-112.88278,2024-04-05 00:21:36.421,-0.03,-1.0
858,38.50258,-112.88354,2024-04-05 00:22:15.694,-0.25,-1.0
859,38.50294,-112.88285,2024-04-05 00:23:50.516,0.41,-1.0
860,38.50255,-112.88357,2024-04-05 00:24:33.780,-0.84,-1.0
861,38.50373,-112.88289,2024-04-05 00:25:14.543,-0.81,-1.0
862,38.50307,-112.88367,2024-04-05 00:25:48.845,-0.82,-1.0
863,38.50294,-112.88275,2024-04-05 00:26:20.123,-0.44,-1.0
864,38.5035,-112.88303,2024-04-05 00:33:58.678,-0.76,-1.0
865,38.50323,-112.88271,2024-04-05 00:37:01.305,-0.58,-1.0
866,38.49854,-112.8837,2024-04-05 00:37:51.692,-0.66,-1.0
867,38.50365,-112.88299,2024-04-05 00:39:29.256,-0.16,-1.0
868,38.50317,-112.88326,2024-04-05 00:39:33.942,-0.19,-1.0
869,38.50303,-112.88335,2024-04-05 00:43:30.171,-0.92,-1.0
870,38.50257,-112.88365,2024-04-05 00:48:58.688,-0.13,-1.0
871,38.50329,-112.88259,2024-04-05 00:50:57.394,-1.0,-1.0
872,38.50227,-112.88243,2024-04-05 00:52:29.437,-0.95,-1.0
873,38.50367,-112.88294,2024-04-05 00:56:43.024,-0.02,-1.0
874,38.50282,-112.88247,2024-04-05 01:01:50.189,-0.97,-1.0
875,38.50277,-112.88231,2024-04-05 01:04:02.371,-0.99,-1.0
876,38.50333,-112.88264,2024-04-05 01:12:58.015,-0.51,-1.0
877,38.50359,-112.88302,2024-04-05 01:13:33.487,-0.77,-1.0
878,38.50276,-112.88341,2024-04-05 01:14:03.778,-0.75,-1.0
879,38.50008,-112.88467,2024-04-05 01:17:51.678,-0.87,-1.0
880,38.50284,-112.88279,2024-04-05 01:18:36.130,-0.3,-1.0
881,38.50344,-112.88281,2024-04-05 01:29:00.436,-0.82,-1.0
882,38.50323,-112.88322,2024-04-05 01:34:43.099,-0.65,-1.0
883,38.50338,-112.88266,2024-04-05 01:36:59.770,-0.78,-1.0
884,38.50294,-112.88337,2024-04-05 01:37:31.591,-0.69,-1.0
885,38.50239,-112.88377,2024-04-05 01:37:50.978,-0.83,-1.0
886,38.5036,-112.88299,2024-04-05 01:44:34.478,-0.82,-1.0
887,38.49892,-112.88362,2024-04-05 01:46:06.928,-0.73,-1.0
888,38.50348,-112.88303,2024-04-05 01:53:09.523,-0.89,-1.0
889,38.50375,-112.88296,2024-04-05 02:13:51.182,-0.55,-1.0
890,38.50355,-112.88298,2024-04-05 02:15:43.170,-0.69,-1.0
891,38.50407,-112.8829,2024-04-05 02:17:21.944,-0.53,-1.0
892,38.5033,-112.88315,2024-04-05 02:25:26.221,-0.37,-1.0
893,38.50345,-112.88309,2024-04-05 02:26:26.881,-0.65,-1.0
894,38.5025,-112.88366,2024-04-05 02:26:39.578,1.27,-1.0
895,38.5025,-112.88361,2024-04-05 02:26:57.534,-0.7,-1.0
896,38.50347,-112.88302,2024-04-05 02:30:07.479,-0.64,-1.0
897,38.50353,-112.88295,2024-04-05 02:32:16.896,-0.98,-1.0
898,38.50382,-112.8828,2024-04-05 02:47:25.888,-0.8,-1.0
899,38.50294,-112.88282,2024-04-05 02:49:26.124,-0.22,-1.0
900,38.50297,-112.88279,2024-04-05 02:49:34.859,-0.62,-1.0
901,38.50237,-112.88364,2024-04-05 02:51:31.243,-0.96,-1.0
902,38.50241,-112.88362,2024-04-05 02:51:36.568,-0.89,-1.0
903,38.50363,-112.88271,2024-04-05 02:53:00.203,-0.08,-1.0
904,38.50359,-112.88299,2024-04-05 02:53:28.317,-0.21,-1.0
905,38.50343,-112.88311,2024-04-05 02:53:50.433,-0.66,-1.0
906,38.5034,-112.88307,2024-04-05 03:02:39.919,-0.8,-1.0
907,38.50296,-112.88281,2024-04-05 03:03:29.259,-0.97,-1.0
908,38.49963,-112.88297,2024-04-05 03:14:58.053,-0.88,-1.0
909,38.50413,-112.88252,2024-04-05 03:20:36.184,-0.52,-1.0
910,38.50372,-112.88296,2024-04-05 03:26:52.362,-0.6,-1.0
911,38.50335,-112.88292,2024-04-05 03:34:14.206,-0.96,-1.0
912,38.50346,-112.88302,2024-04-05 03:34:24.915,-0.55,-1.0
913,38.49877,-112.88368,2024-04-05 03:50:47.042,-0.18,-1.0
914,38.49947,-112.88469,2024-04-05 04:00:38.786,-0.8,-1.0
915,38.50344,-112.88256,2024-04-05 04:07:14.315,0.03,-1.0
916,38.50348,-112.88318,2024-04-05 04:08:10.858,0.05,-1.0
917,38.50003,-112.88294,2024-04-05 04:09:35.228,0.25,-1.0
918,38.5041,-112.88252,2024-04-05 04:14:22.660,-0.94,-1.0
919,38.50341,-112.88309,2024-04-05 04:48:26.288,-0.77,-1.0
920,38.49885,-112.8836,2024-04-05 04:50:20.960,-0.46,-1.0
921,38.50368,-112.88295,2024-04-05 04:53:58.286,-0.77,-1.0
922,38.5038,-112.88272,2024-04-05 04:54:22.966,-0.43,-1.0
923,38.50352,-112.88308,2024-04-05 05:16:32.949,-0.72,-1.0
924,38.50338,-112.88231,2024-04-05 05:25:59.810,-0.99,-1.0
925,38.50258,-112.88263,2024-04-05 05:32:48.345,-0.98,-1.0
926,38.49993,-112.88471,2024-04-05 05:37:20.068,-0.33,-1.0
927,38.50356,-112.88299,2024-04-05 05:37:45.674,-0.51,-1.0
928,38.5036,-112.88299,2024-04-05 05:37:58.542,-0.56,-1.0
929,38.5007,-112.88443,2024-04-05 05:41:32.340,-0.33,-1.0
930,38.5044,-112.88283,2024-04-05 05:43:20.310,-0.8,-1.0
931,38.50348,-112.88303,2024-04-05 05:47:04.890,-0.07,-1.0
932,38.50384,-112.88261,2024-04-05 05:47:20.246,-0.6,-1.0
933,38.5034,-112.88311,2024-04-05 05:54:27.289,-0.73,-1.0
934,38.50399,-112.88277,2024-04-05 06:04:18.501,-0.93,-1.0
935,38.50317,-112.88326,2024-04-05 06:06:04.361,-0.34,-1.0
936,38.50444,-112.88275,2024-04-05 06:31:40.917,-0.63,-1.0
937,38.50279,-112.88339,2024-04-05 06:35:06.333,-0.79,-1.0
938,38.5038,-112.88276,2024-04-05 06:43:26.951,-0.41,-1.0
939,38.50285,-112.88344,2024-04-05 06:49:56.954,-0.85,-1.0
940,38.50452,-112.88275,2024-04-05 06:53:44.980,-0.47,-1.0
941,38.50463,-112.88275,2024-04-05 07:00:25.772,-0.83,-1.0
942,38.50323,-112.88322,2024-04-05 07:10:57.805,-0.46,-1.0
943,38.50447,-112.88275,2024-04-05 07:13:44.640,-0.13,-1.0
944,38.50347,-112.88303,2024-04-05 07:17:38.145,-0.67,-1.0
945,38.50339,-112.88301,2024-04-05 07:18:00.574,-0.57,-1.0
946,38.5044,-112.88279,2024-04-05 07:29:46.417,-0.6,-1.0
947,38.50217,-112.88397,2024-04-05 07:38:23.758,-0.89,-1.0
948,38.50171,-112.88424,2024-04-05 07:47:01.421,-0.97,-1.0
949,38.49976,-112.88303,2024-04-05 07:48:29.838,-0.4,-1.0
950,38.50176,-112.88421,2024-04-05 07:50:37.792,-0.66,-1.0
951,38.50267,-112.88354,2024-04-05 08:22:59.427,-0.51,-1.0
952,38.5038,-112.88272,2024-04-05 08:27:00.379,-0.73,-1.0
953,38.5039,-112.88274,2024-04-05 08:28:43.894,-0.58,-1.0
954,38.50222,-112.88416,2024-04-05 08:31:48.685,-0.97,-1.0
955,38.50183,-112.88419,2024-04-05 08:32:02.550,-0.97,-1.0
956,38.50171,-112.88421,2024-04-05 08:32:23.172,-0.76,-1.0
957,38.50353,-112.88273,2024-04-05 08:32:56.589,-0.41,-1.0
958,38.50355,-112.88273,2024-04-05 08:33:02.079,-0.21,-1.0
959,38.5037,-112.8826,2024-04-05 08:34:51.712,-1.0,-1.0
960,38.50182,-112.88435,2024-04-05 08:35:20.734,-0.12,-1.0
961,38.50205,-112.88391,2024-04-05 08:36:48.854,-0.41,-1.0
962,38.50329,-112.88274,2024-04-05 08:40:24.961,-0.39,-1.0
963,38.50343,-112.88274,2024-04-05 08:41:01.389,-0.85,-1.0
964,38.50334,-112.88274,2024-04-05 08:43:34.076,-0.94,-1.0
965,38.50158,-112.88445,2024-04-05 08:44:57.641,-0.75,-1.0
966,38.50188,-112.88417,2024-04-05 08:45:34.667,-0.96,-1.0
967,38.50378,-112.88286,2024-04-05 08:49:51.806,-0.11,-1.0
968,38.50231,-112.88314,2024-04-05 09:06:52.577,-0.82,-1.0
969,38.50189,-112.88419,2024-04-05 09:09:32.745,-0.69,-1.0
970,38.49951,-112.8829,2024-04-05 09:09:41.433,-0.88,-1.0
971,38.50355,-112.88298,2024-04-05 09:13:57.157,-0.79,-1.0
972,38.50331,-112.88315,2024-04-05 09:15:28.086,-0.2,-1.0
973,38.50369,-112.88226,2024-04-05 09:18:47.320,-0.96,-1.0
974,38.50413,-112.8829,2024-04-05 09:25:04.257,-0.19,-1.0
975,38.50375,-112.88305,2024-04-05 09:25:31.142,-0.95,-1.0
976,38.50184,-112.88416,2024-04-05 09:30:09.819,-0.91,-1.0
977,38.49964,-112.88271,2024-04-05 09:31:38.793,-0.43,-1.0
978,38.50287,-112.88344,2024-04-05 09:31:52.742,-0.35,-1.0
979,38.50276,-112.88348,2024-04-05 09:32:05.268,-0.84,-1.0
980,38.50258,-112.88354,2024-04-05 09:33:05.203,0.07,-1.0
981,38.50359,-112.88299,2024-04-05 09:35:52.617,-0.28,-1.0
982,38.5023,-112.88407,2024-04-05 09:36:06.658,-0.32,-1.0
983,38.50055,-112.88451,2024-04-05 09:37:32.202,-0.58,-1.0
984,38.50189,-112.88419,2024-04-05 09:39:33.955,-0.71,-1.0
985,38.49961,-112.88252,2024-04-05 09:41:11.592,-0.78,-1.0
986,38.50216,-112.88398,2024-04-05 09:41:36.858,-0.84,-1.0
987,38.50261,-112.88325,2024-04-05 09:43:37.975,-0.88,-1.0
988,38.50027,-112.88449,2024-04-05 09:47:38.991,-0.43,-1.0
989,38.50224,-112.88406,2024-04-05 09:49:59.008,-0.79,-1.0
990,38.50178,-112.88412,2024-04-05 09:54:56.924,-0.4,-1.0
991,38.50123,-112.88475,2024-04-05 09:55:19.809,-0.98,-1.0
992,38.50191,-112.88419,2024-04-05 09:56:24.455,-0.78,-1.0
993,38.50284,-112.88256,2024-04-05 10:00:36.123,-0.94,-1.0
994,38.50324,-112.8829,2024-04-05 10:05:58.873,-0.7,-1.0
995,38.50182,-112.88424,2024-04-05 10:07:52.241,-0.65,-1.0
996,38.50182,-112.88435,2024-04-05 10:09:31.749,-0.24,-1.0
997,38.5021,-112.88386,2024-04-05 10:10:46.631,-0.98,-1.0
998,38.50261,-112.88365,2024-04-05 10:13:15.575,0.36,-1.0
999,38.50165,-112.88421,2024-04-05 10:14:56.593,-0.27,-1.0
1000,38.50343,-112.88311,2024-04-05 10:17:48.949,-0.72,-1.0
1001,38.50182,-112.88403,2024-04-05 10:18:02.594,-0.93,-1.0
1002,38.50022,-112.88399,2024-04-05 10:18:09.565,-0.73,-1.0
1003,38.50063,-112.88292,2024-04-05 10:19:07.592,0.13,-1.0
1004,38.5023,-112.88407,2024-04-05 10:21:02.059,-0.27,-1.0
1005,38.50158,-112.88445,2024-04-05 10:21:20.411,-0.81,-1.0
1006,38.50386,-112.88222,2024-04-05 10:23:04.308,-0.81,-1.0
1007,38.50195,-112.88419,2024-04-05 10:23:16.100,-0.69,-1.0
1008,38.50196,-112.88406,2024-04-05 10:23:28.432,-1.0,-1.0
1009,38.50318,-112.88323,2024-04-05 10:23:56.218,0.56,-1.0
1010,38.49955,-112.88425,2024-04-05 10:26:28.040,-0.73,-1.0
1011,38.50258,-112.88358,2024-04-05 10:30:37.592,-0.16,-1.0
1012,38.50267,-112.88355,2024-04-05 10:30:40.657,0.02,-1.0
1013,38.50235,-112.8837,2024-04-05 10:38:00.612,-0.67,-1.0
1014,38.50174,-112.88414,2024-04-05 10:38:37.533,-0.99,-1.0
1015,38.50189,-112.88405,2024-04-05 10:48:19.130,-0.47,-1.0
1016,38.50191,-112.88419,2024-04-05 10:48:54.383,-0.49,-1.0
1017,38.50118,-112.88445,2024-04-05 10:48:58.045,-0.84,-1.0
1018,38.50254,-112.88369,2024-04-05 10:51:06.725,-0.76,-1.0
1019,38.50163,-112.88417,2024-04-05 10:53:50.637,-0.84,-1.0
1020,38.50023,-112.88399,2024-04-05 10:54:39.417,-0.96,-1.0
1021,38.50141,-112.88417,2024-04-05 10:57:43.495,-0.19,-1.0
1022,38.50189,-112.88446,2024-04-05 10:58:12.968,-0.22,-1.0
1023,38.5001,-112.88273,2024-04-05 10:59:11.011,-0.67,-1.0
1024,38.50057,-112.88299,2024-04-05 11:04:26.947,-0.79,-1.0
1025,38.50198,-112.88379,2024-04-05 11:04:48.846,-0.98,-1.0
1026,38.50164,-112.88443,2024-04-05 11:07:13.544,-0.97,-1.0
1027,38.50392,-112.88288,2024-04-05 11:07:30.791,-1.0,-1.0
1028,38.5039,-112.88295,2024-04-05 11:07:40.275,-0.99,-1.0
1029,38.50191,-112.88419,2024-04-05 11:10:13.611,-0.6,-1.0
1030,38.5018,-112.88419,2024-04-05 11:10:43.344,-0.57,-1.0
1031,38.50189,-112.88405,2024-04-05 11:11:23.288,-0.7,-1.0
1032,38.5004,-112.88407,2024-04-05 11:12:14.772,-0.77,-1.0
1033,38.50245,-112.88366,2024-04-05 11:12:30.803,-0.91,-1.0
1034,38.50193,-112.88417,2024-04-05 11:12:56.842,0.03,-1.0
1035,38.50232,-112.88371,2024-04-05 11:17:37.254,-0.73,-1.0
1036,38.50032,-112.88404,2024-04-05 11:21:28.097,-0.87,-1.0
1037,38.49947,-112.88449,2024-04-05 11:22:37.515,-0.84,-1.0
1038,38.50465,-112.88275,2024-04-05 11:22:57.153,-0.23,-1.0
1039,38.50272,-112.88405,2024-04-05 11:25:20.744,-0.67,-1.0
1040,38.50011,-112.88406,2024-04-05 11:27:13.254,-0.83,-1.0
1041,38.50017,-112.88407,2024-04-05 11:28:29.051,-0.99,-1.0
1042,38.504,-112.88289,2024-04-05 11:33:11.668,-0.95,-1.0
1043,38.50125,-112.88423,2024-04-05 11:34:25.536,-0.92,-1.0
1044,38.50023,-112.88401,2024-04-05 11:34:34.155,-0.99,-1.0
1045,38.50191,-112.88419,2024-04-05 11:36:20.479,-0.59,-1.0
1046,38.50187,-112.88412,2024-04-05 11:36:29.190,-0.89,-1.0
1047,38.50167,-112.88417,2024-04-05 11:37:23.665,-0.6,-1.0
1048,38.5044,-112.88279,2024-04-05 11:42:13.982,-0.45,-1.0
1049,38.49973,-112.88358,2024-04-05 11:44:09.082,-0.84,-1.0
1050,38.50146,-112.88449,2024-04-05 11:45:42.749,-0.95,-1.0
1051,38.50182,-112.88435,2024-04-05 11:46:30.723,-0.17,-1.0
1052,38.50022,-112.88399,2024-04-05 11:50:15.384,-0.44,-1.0
1053,38.50182,-112.88419,2024-04-05 11:51:11.905,-0.86,-1.0
1054,38.50413,-112.88252,2024-04-05 11:51:53.011,-0.88,-1.0
1055,38.50196,-112.88421,2024-04-05 11:53:57.832,-0.94,-1.0
1056,38.50252,-112.88392,2024-04-05 11:54:53.133,-0.63,-1.0
1057,38.50233,-112.88403,2024-04-05 11:56:08.995,-0.93,-1.0
1058,38.50256,-112.88388,2024-04-05 11:58:19.021,-0.93,-1.0
1059,38.50052,-112.88362,2024-04-05 12:00:32.284,-0.32,-1.0
1060,38.50255,-112.88366,2024-04-05 12:01:26.929,-0.91,-1.0
1061,38.50458,-112.88273,2024-04-05 12:02:06.455,-0.23,-1.0
1062,38.50189,-112.8841,2024-04-05 12:06:15.673,-0.77,-1.0
1063,38.50195,-112.88437,2024-04-05 12:06:27.015,-0.92,-1.0
1064,38.5028,-112.88348,2024-04-05 12:07:22.421,-0.55,-1.0
1065,38.50222,-112.88383,2024-04-05 12:08:54.743,-1.0,-1.0
1066,38.50255,-112.88358,2024-04-05 12:09:15.857,-0.97,-1.0
1067,38.50119,-112.88428,2024-04-05 12:10:04.679,-0.95,-1.0
1068,38.50133,-112.88425,2024-04-05 12:12:39.260,-0.76,-1.0
1069,38.50004,-112.88409,2024-04-05 12:13:07.668,-0.94,-1.0
1070,38.50187,-112.88409,2024-04-05 12:14:56.785,0.08,-1.0
1071,38.50183,-112.88426,2024-04-05 12:15:53.660,-0.98,-1.0
1072,38.5027,-112.88407,2024-04-05 12:16:05.159,-0.75,-1.0
1073,38.5047,-112.88271,2024-04-05 12:19:22.473,-0.1,-1.0
1074,38.50191,-112.88419,2024-04-05 12:22:40.210,-0.2,-1.0
1075,38.50035,-112.88395,2024-04-05 12:23:15.792,-0.9,-1.0
1076,38.50033,-112.88396,2024-04-05 12:23:45.130,-0.81,-1.0
1077,38.50032,-112.88409,2024-04-05 12:23:55.201,-0.91,-1.0
1078,38.504,-112.88282,2024-04-05 12:27:40.337,-0.4,-1.0
1079,38.50348,-112.88303,2024-04-05 12:31:16.762,-0.03,-1.0
1080,38.50347,-112.88302,2024-04-05 12:31:55.649,-0.52,-1.0
1081,38.50478,-112.88271,2024-04-05 12:32:57.484,-0.81,-1.0
1082,38.50281,-112.88282,2024-04-05 12:34:19.405,-0.97,-1.0
1083,38.50187,-112.88409,2024-04-05 12:35:47.994,-0.41,-1.0
1084,38.50017,-112.88448,2024-04-05 12:35:57.987,-0.94,-1.0
1085,38.50294,-112.88273,2024-04-05 12:37:37.751,-0.55,-1.0
1086,38.50297,-112.88276,2024-04-05 12:38:01.543,-0.54,-1.0
1087,38.50355,-112.8831,2024-04-05 12:38:46.871,-0.19,-1.0
1088,38.50351,-112.88315,2024-04-05 12:38:49.785,-0.08,-1.0
1089,38.50365,-112.88299,2024-04-05 12:39:30.254,-0.33,-1.0
1090,38.5028,-112.88385,2024-04-05 12:43:43.690,-0.97,-1.0
1091,38.50058,-112.88424,2024-04-05 12:45:05.949,-0.42,-1.0
1092,38.503,-112.88334,2024-04-05 12:45:11.425,-0.91,-1.0
1093,38.4997,-112.88296,2024-04-05 12:47:49.209,-0.84,-1.0
1094,38.50371,-112.88151,2024-04-05 12:47:54.172,-0.81,-1.0
1095,38.50188,-112.88422,2024-04-05 12:48:00.041,-0.98,-1.0
1096,38.50189,-112.88405,2024-04-05 12:49:20.953,-0.6,-1.0
1097,38.50259,-112.88369,2024-04-05 12:50:20.137,-0.8,-1.0
1098,38.50141,-112.88417,2024-04-05 12:51:14.228,-0.5,-1.0
1099,38.50382,-112.88288,2024-04-05 12:53:01.509,-0.54,-1.0
1100,38.50002,-112.88393,2024-04-05 12:53:17.199,-0.79,-1.0
