id,latitude,longitude,time,magnitude
845,38.842268,-122.827545,2013-06-25 18:47:31.200005,1.92
846,38.836865,-122.825775,2013-06-26 05:48:28.799997,1.84
847,38.840544,-122.826943,2013-06-26 19:24:57.600001,1.6
848,38.841496,-122.824952,2013-06-27 15:43:12.000002,1.73
849,38.840049,-122.829582,2013-06-30 11:38:23.999999,1.64
850,38.840091,-122.827511,2013-07-03 17:58:33.599996,1.72
851,38.841402,-122.829712,2013-07-06 06:36:00.000002,1.7
852,38.840266,-122.828917,2013-07-12 10:32:09.600001,1.72
853,38.839062,-122.829098,2013-07-13 07:09:07.199996,1.69
854,38.841477,-122.830105,2013-07-17 11:41:16.799997,2.76
855,38.838295,-122.829487,2013-07-17 13:40:47.999996,1.69
856,38.836725,-122.825667,2013-07-23 14:12:28.799995,1.49
857,38.841074,-122.83012,2013-07-25 22:35:02.399999,1.73
858,38.840782,-122.828574,2013-07-31 00:27:21.599998,1.39
859,38.837015,-122.828451,2013-08-01 22:24:57.600001,2.46
860,38.840307,-122.829656,2013-08-02 11:47:02.400003,1.5
861,38.840474,-122.82903,2013-08-10 07:39:21.600002,1.69
862,38.839611,-122.828359,2013-08-15 03:18:43.200003,1.91
863,38.838406,-122.828183,2013-08-22 07:10:33.600000,1.42
864,38.846643,-122.823235,2013-08-28 01:47:59.999996,1.7
865,38.838987,-122.829059,2013-08-30 07:10:33.600000,1.91
866,38.839618,-122.828703,2013-08-30 10:06:14.399998,1.65
867,38.84043,-122.829985,2013-09-05 20:42:43.200001,1.69
868,38.838994,-122.829134,2013-09-09 10:50:52.800004,1.39
869,38.840075,-122.828149,2013-09-11 17:45:35.999999,1.61
870,38.84087,-122.827432,2013-09-12 03:54:43.199995,1.39
871,38.840354,-122.829472,2013-09-17 12:40:19.200004,1.46
872,38.84865,-122.822368,2013-09-17 14:13:55.199999,1.82
873,38.836532,-122.827955,2013-09-18 07:09:07.199996,1.83
874,38.837329,-122.826365,2013-09-20 08:28:19.200000,1.61
875,38.841316,-122.829853,2013-09-21 08:12:28.799995,1.61
876,38.841383,-122.830293,2013-09-21 08:15:21.600004,1.62
877,38.841767,-122.826906,2013-09-21 09:28:48.000002,1.39
878,38.838931,-122.829428,2013-09-22 11:36:57.600005,1.38
879,38.83851,-122.829622,2013-09-22 11:49:55.200001,2.12
880,38.838453,-122.829274,2013-09-22 11:51:21.599995,2.0
881,38.842514,-122.829132,2013-09-24 18:56:09.599999,1.62
882,38.839186,-122.829241,2013-09-24 22:40:47.999996,2.13
883,38.8387,-122.827354,2013-09-26 11:58:33.599996,1.39
884,38.840618,-122.828753,2013-09-28 04:00:28.800001,1.37
885,38.840785,-122.829232,2013-09-28 04:01:55.199995,1.77
886,38.841651,-122.829661,2013-10-01 16:50:52.800004,2.24
887,38.8402,-122.829717,2013-10-06 19:49:26.400000,2.0
888,38.837284,-122.827192,2013-10-08 03:36:00.000002,1.65
889,38.838229,-122.827755,2013-10-08 21:00:00.000000,1.64
890,38.837846,-122.828788,2013-10-11 13:39:21.600002,2.13
891,38.844932,-122.822703,2013-10-13 06:12:57.599997,1.54
892,38.841759,-122.829882,2013-10-14 12:38:52.800000,1.54
893,38.839932,-122.828453,2013-10-18 05:55:40.799998,1.69
894,38.838794,-122.830452,2013-10-20 12:05:45.599996,1.39
895,38.837533,-122.822858,2013-10-25 17:11:02.400001,1.42
896,38.837881,-122.824446,2013-10-25 17:32:38.400002,2.13
897,38.83955,-122.830183,2013-10-26 12:18:43.200003,1.43
898,38.839887,-122.828875,2013-10-26 16:23:31.199997,2.01
899,38.838179,-122.828464,2013-10-27 05:08:09.600003,1.4
900,38.846787,-122.822819,2013-10-27 09:31:40.800000,1.71
901,38.838037,-122.825494,2013-10-29 04:58:04.800005,2.2
902,38.836336,-122.825954,2013-10-29 04:59:31.199999,1.82
903,38.841568,-122.829639,2013-10-29 09:28:48.000002,1.63
904,38.840074,-122.82705,2013-10-29 21:14:24.000001,1.39
905,38.836618,-122.827535,2013-10-31 06:34:33.599998,1.93
906,38.841444,-122.829761,2013-11-01 02:11:02.400001,1.84
907,38.841958,-122.825098,2013-11-03 04:00:28.800001,2.0
908,38.838239,-122.828047,2013-11-04 03:36:00.000002,2.07
909,38.842893,-122.829434,2013-11-04 22:40:47.999996,2.12
910,38.843118,-122.829096,2013-11-04 22:42:14.400000,2.12
911,38.836893,-122.828947,2013-11-06 23:38:23.999999,2.21
912,38.838977,-122.830015,2013-11-08 17:38:23.999999,1.61
913,38.844473,-122.826666,2013-11-09 17:41:16.799997,2.05
914,38.844077,-122.826142,2013-11-09 17:45:35.999999,1.4
915,38.838341,-122.827493,2013-11-10 06:08:38.400005,1.84
916,38.839229,-122.82961,2013-11-10 15:31:40.800000,2.03
917,38.838341,-122.829919,2013-11-11 06:02:52.799998,2.27
918,38.841108,-122.830229,2013-11-11 06:05:45.599996,1.64
919,38.83958,-122.829793,2013-11-11 06:20:09.599997,2.28
920,38.840089,-122.828719,2013-11-11 06:56:09.599999,2.03
921,38.838042,-122.82896,2013-11-11 08:06:43.199999,2.09
922,38.83594,-122.827065,2013-11-11 09:14:24.000001,1.57
923,38.845449,-122.82586,2013-11-13 15:33:07.200004,2.13
924,38.837994,-122.828185,2013-11-21 12:25:55.200003,1.87
925,38.84535,-122.824883,2013-11-23 07:58:04.800005,2.25
926,38.844382,-122.826323,2013-11-23 10:16:19.199996,1.6
927,38.838643,-122.828377,2013-11-23 21:25:55.200003,2.0
928,38.841709,-122.83023,2013-11-24 14:15:21.600004,2.37
929,38.839504,-122.825551,2013-11-26 16:58:04.800005,1.46
930,38.837586,-122.826884,2013-11-27 12:17:16.799999,1.57
931,38.84318,-122.828538,2013-11-27 21:25:55.200003,1.91
932,38.842552,-122.828806,2013-11-29 14:22:33.600004,1.94
933,38.840091,-122.828055,2013-11-29 23:02:23.999997,1.98
934,38.839139,-122.827974,2013-12-05 10:35:02.399999,1.39
935,38.838871,-122.829723,2013-12-05 12:05:45.599996,2.13
936,38.842199,-122.82979,2013-12-06 21:59:02.399997,1.8
937,38.839045,-122.826845,2013-12-09 06:56:09.599999,1.44
938,38.844782,-122.826774,2013-12-09 11:38:23.999999,1.5
939,38.837655,-122.826763,2013-12-09 22:52:19.199998,1.95
940,38.836802,-122.827113,2013-12-09 22:52:19.199998,1.66
941,38.8426,-122.828671,2013-12-10 09:02:52.799998,1.39
942,38.839738,-122.828558,2013-12-10 17:26:52.799996,1.56
943,38.845646,-122.823807,2013-12-12 17:32:38.400002,1.39
944,38.840846,-122.828872,2013-12-13 03:01:26.400004,2.01
945,38.838864,-122.827008,2013-12-13 05:44:09.599995,1.9
946,38.839763,-122.827731,2013-12-13 05:51:21.599995,1.51
947,38.836739,-122.830572,2013-12-13 13:23:31.199997,1.38
948,38.83947,-122.827558,2013-12-14 18:17:16.799999,1.39
949,38.839765,-122.828286,2013-12-14 21:38:52.800000,1.87
950,38.838512,-122.82865,2013-12-17 11:55:40.799998,1.4
951,38.84475,-122.826303,2013-12-20 06:33:07.200004,1.6
952,38.840217,-122.82984,2013-12-20 18:11:31.200003,1.57
953,38.841973,-122.825252,2013-12-21 22:00:28.800001,2.0
954,38.843931,-122.82779,2013-12-21 22:10:33.600000,1.77
955,38.8421,-122.825353,2013-12-22 22:29:16.800003,1.93
956,38.837348,-122.825829,2013-12-29 22:01:55.199995,1.7
957,38.84212,-122.829222,2013-12-30 14:16:47.999998,1.69
958,38.839793,-122.826607,2013-12-30 21:08:38.400005,1.68
959,38.837656,-122.82546,2014-01-06 04:13:26.399998,1.38
960,38.843505,-122.823786,2014-01-06 10:17:45.600000,1.68
961,38.841628,-122.825221,2014-01-06 12:34:33.599998,2.65
962,38.844239,-122.826009,2014-01-06 12:44:38.399996,2.21
963,38.843362,-122.823453,2014-01-06 16:04:48.000004,1.63
964,38.842865,-122.823383,2014-01-07 05:48:28.799997,1.44
965,38.844952,-122.826343,2014-01-09 05:06:43.199999,1.41
966,38.838234,-122.825438,2014-01-09 14:03:50.400001,2.36
967,38.840264,-122.827497,2014-01-11 02:29:45.600004,1.68
968,38.840316,-122.825894,2014-01-11 07:42:14.400000,2.37
969,38.839636,-122.82773,2014-01-11 10:43:40.800004,1.46
970,38.835779,-122.827413,2014-01-12 12:38:52.800000,1.69
971,38.834379,-122.827852,2014-01-13 20:12:28.799995,1.45
972,38.840562,-122.829246,2014-01-16 03:33:07.200004,1.61
973,38.846127,-122.824401,2014-01-18 03:46:04.800001,2.02
974,38.844558,-122.826654,2014-01-19 05:51:21.599995,1.5
975,38.840719,-122.829156,2014-01-20 06:33:07.200004,1.69
976,38.839878,-122.827888,2014-01-21 00:30:14.399996,1.77
977,38.841975,-122.828587,2014-01-22 04:42:14.400000,1.47
978,38.844381,-122.828541,2014-01-24 06:57:36.000003,2.22
979,38.844141,-122.829794,2014-01-24 07:19:12.000004,1.44
980,38.842515,-122.829968,2014-01-24 22:53:45.600002,1.94
981,38.842748,-122.828903,2014-01-25 11:18:14.400002,1.68
982,38.842935,-122.829508,2014-01-28 09:54:43.199995,1.58
983,38.839113,-122.828176,2014-01-29 11:19:40.799996,1.7
984,38.843942,-122.827051,2014-01-29 20:36:57.600005,1.89
985,38.843694,-122.826723,2014-01-29 22:56:38.400000,1.96
986,38.84294,-122.8272,2014-01-30 00:25:55.200003,1.87
987,38.83918,-122.829904,2014-01-30 21:36:00.000002,2.02
988,38.838585,-122.830583,2014-01-30 21:36:00.000002,1.59
989,38.838478,-122.830194,2014-01-30 21:41:45.599998,2.1
990,38.843004,-122.8292,2014-01-31 16:36:28.800003,1.43
991,38.837034,-122.830886,2014-01-31 19:17:45.600000,2.03
992,38.837247,-122.830066,2014-01-31 19:20:38.399998,1.65
993,38.844922,-122.826598,2014-01-31 22:12:00.000004,2.12
994,38.845089,-122.821532,2014-02-09 08:12:28.799995,1.93
995,38.844902,-122.826665,2014-02-09 17:39:50.400003,1.5
996,38.842032,-122.829351,2014-02-12 02:31:11.999998,1.69
997,38.837724,-122.826968,2014-02-12 08:34:04.799997,1.49
998,38.839804,-122.82767,2014-02-13 06:56:09.599999,1.71
999,38.838856,-122.830657,2014-02-17 11:22:33.600004,1.84
1000,38.844638,-122.82732,2014-02-17 18:04:19.200002,1.4
1001,38.847263,-122.824443,2014-02-18 11:44:09.599995,1.84
1002,38.838971,-122.827564,2014-02-18 11:54:14.400004,1.6
1003,38.843723,-122.826395,2014-02-24 16:19:12.000004,1.81
1004,38.837239,-122.825281,2014-02-25 21:31:40.800000,2.26
1005,38.84404,-122.827299,2014-02-26 13:22:04.800003,1.84
1006,38.8448,-122.827384,2014-02-26 21:47:31.200005,1.45
1007,38.841135,-122.829458,2014-02-26 22:32:09.600001,2.09
1008,38.838647,-122.82701,2014-02-28 07:26:24.000005,2.21
1009,38.837094,-122.828345,2014-03-01 04:20:38.399998,1.75
1010,38.837916,-122.828132,2014-03-01 19:20:38.399998,1.37
1011,38.844217,-122.826751,2014-03-08 08:09:35.999997,1.38
1012,38.84034,-122.828113,2014-03-09 23:49:55.200001,1.98
1013,38.842974,-122.825861,2014-03-11 00:54:43.199995,1.37
1014,38.84155,-122.828405,2014-03-13 22:14:52.800002,1.52
1015,38.839325,-122.828912,2014-03-18 03:21:36.000001,1.76
1016,38.843501,-122.825358,2014-03-19 18:23:02.399995,1.6
1017,38.83679,-122.830945,2014-03-22 16:49:26.400000,2.28
1018,38.839828,-122.82853,2014-03-23 08:42:43.200001,1.48
1019,38.836646,-122.826895,2014-03-24 19:55:11.999996,2.4
1020,38.840541,-122.827629,2014-03-27 10:27:50.399999,1.72
1021,38.842972,-122.826934,2014-03-30 23:06:43.199999,1.42
1022,38.843799,-122.828029,2014-04-01 04:58:04.800005,1.55
1023,38.841172,-122.828208,2014-04-01 12:05:45.599996,1.37
1024,38.8367,-122.827472,2014-04-02 18:04:19.200002,2.24
1025,38.841881,-122.829395,2014-04-05 01:37:55.199997,1.47
1026,38.839141,-122.827282,2014-04-06 18:51:50.399997,1.46
1027,38.839366,-122.829353,2014-04-07 14:15:21.600004,1.42
1028,38.83994,-122.827537,2014-04-08 18:04:19.200002,1.86
1029,38.837796,-122.828639,2014-04-09 17:32:38.400002,1.72
1030,38.8387,-122.828085,2014-04-10 17:47:02.400003,1.69
1031,38.842676,-122.829337,2014-04-11 02:51:21.599995,1.7
1032,38.835453,-122.827598,2014-04-12 18:20:09.599997,1.69
1033,38.841779,-122.82846,2014-04-12 22:46:33.600002,2.0
1034,38.840275,-122.826976,2014-04-13 20:34:04.799997,1.42
1035,38.844608,-122.826352,2014-04-14 04:30:43.199997,2.08
1036,38.843151,-122.825171,2014-04-14 04:37:55.199997,1.96
1037,38.837871,-122.826814,2014-04-15 23:23:59.999998,1.37
1038,38.839681,-122.826752,2014-04-17 17:42:43.200001,2.04
1039,38.840117,-122.829554,2014-04-18 20:18:14.400002,1.69
1040,38.838583,-122.829672,2014-04-21 19:49:26.400000,1.44
1041,38.83862,-122.828725,2014-04-21 19:59:31.199999,1.63
1042,38.843539,-122.831287,2014-04-22 04:04:48.000004,2.22
1043,38.844832,-122.831796,2014-04-22 04:12:00.000004,2.31
1044,38.84086,-122.829936,2014-04-22 04:14:52.800002,1.39
1045,38.844732,-122.83095,2014-04-22 04:20:38.399998,1.5
1046,38.838665,-122.826198,2014-04-22 13:32:09.600001,1.42
1047,38.842797,-122.828574,2014-04-23 17:58:33.599996,1.4
1048,38.839307,-122.828636,2014-04-25 00:37:26.399996,1.71
1049,38.845378,-122.827726,2014-04-28 01:30:43.199997,2.07
1050,38.841818,-122.829612,2014-04-28 14:57:07.200002,1.68
1051,38.842918,-122.829638,2014-04-29 23:41:16.799997,2.23
1052,38.842405,-122.828557,2014-04-30 00:27:21.599998,1.95
1053,38.837286,-122.825348,2014-04-30 20:57:07.200002,1.48
1054,38.839785,-122.828298,2014-05-02 11:06:43.199999,1.56
1055,38.841308,-122.829666,2014-05-07 00:46:04.800001,2.17
1056,38.838369,-122.830322,2014-05-07 15:17:16.799999,1.7
1057,38.838478,-122.829148,2014-05-07 15:18:43.200003,1.57
1058,38.838019,-122.829247,2014-05-07 15:27:21.599998,1.69
1059,38.839204,-122.828146,2014-05-13 21:11:31.200003,1.88
1060,38.84217,-122.827599,2014-05-16 18:10:04.799999,1.39
1061,38.839307,-122.827586,2014-05-25 07:00:28.800001,1.39
1062,38.839533,-122.826975,2014-05-25 13:22:04.800003,1.54
1063,38.8398,-122.82792,2014-05-31 15:25:55.200003,2.59
1064,38.8447,-122.822709,2014-06-11 13:40:47.999996,1.39
1065,38.84248,-122.827692,2014-06-13 14:39:50.400003,1.48
1066,38.84034,-122.828722,2014-06-20 19:46:33.600002,1.42
1067,38.839785,-122.827646,2014-06-22 09:41:45.599998,1.69
1068,38.839589,-122.827922,2014-06-24 13:50:52.800004,1.71
1069,38.841807,-122.828122,2014-06-27 01:29:16.800003,2.25
1070,38.839227,-122.829834,2014-07-01 13:14:52.800002,1.51
1071,38.840633,-122.828854,2014-07-04 10:03:21.600000,1.39
1072,38.842577,-122.824752,2014-07-05 23:06:43.199999,2.12
1073,38.838347,-122.827185,2014-07-06 08:09:35.999997,2.05
1074,38.839348,-122.827413,2014-07-06 08:09:35.999997,1.56
1075,38.839618,-122.829826,2014-07-10 21:08:38.400005,2.19
1076,38.840077,-122.828886,2014-07-15 15:53:16.800001,1.57
1077,38.84038,-122.827877,2014-07-16 12:18:43.200003,2.23
1078,38.839233,-122.828115,2014-07-17 19:27:50.399999,1.93
1079,38.840267,-122.827714,2014-07-17 19:27:50.399999,1.37
1080,38.839561,-122.827095,2014-07-24 06:20:09.599997,1.37
1081,38.844896,-122.825736,2014-07-24 12:33:07.200004,1.39
1082,38.838847,-122.82849,2014-07-26 13:33:35.999995,1.49
1083,38.842081,-122.826985,2014-07-26 23:03:50.400001,2.17
1084,38.839212,-122.829305,2014-07-28 17:51:21.599995,1.85
1085,38.842823,-122.830123,2014-07-30 07:55:11.999996,1.45
1086,38.839725,-122.829102,2014-08-09 00:31:40.800000,2.23
1087,38.839462,-122.828318,2014-08-09 01:36:28.800003,1.53
1088,38.839048,-122.828742,2014-08-15 17:23:59.999998,1.69
1089,38.839285,-122.830206,2014-08-20 14:02:23.999997,1.96
1090,38.841105,-122.829424,2014-08-24 00:02:52.799998,1.39
1091,38.841451,-122.829627,2014-08-25 05:58:33.599996,2.06
1092,38.839895,-122.829389,2014-08-25 06:02:52.799998,1.7
1093,38.837564,-122.828417,2014-08-27 01:43:40.800004,1.4
1094,38.841103,-122.827415,2014-08-27 23:49:55.200001,1.45
1095,38.83913,-122.828281,2014-09-07 12:14:24.000001,1.41
1096,38.84049,-122.828906,2014-09-08 16:33:35.999995,1.57
1097,38.839519,-122.827694,2014-09-09 15:54:43.199995,2.2
1098,38.840876,-122.83004,2014-09-11 02:52:48.000000,2.29
1099,38.838325,-122.829318,2014-09-11 02:55:40.799998,1.39
1100,38.836001,-122.826085,2014-09-13 16:22:04.800003,1.4
1101,38.838118,-122.831031,2014-09-25 07:53:45.600002,2.12
1102,38.841252,-122.8302,2014-09-29 06:38:52.800000,1.66
1103,38.838187,-122.825451,2014-10-04 00:28:48.000002,2.08
1104,38.840098,-122.828467,2014-10-05 08:38:23.999999,1.58
1105,38.83936,-122.828815,2014-10-08 23:54:14.400004,1.88
1106,38.839041,-122.829402,2014-10-09 00:25:55.200003,2.24
1107,38.839496,-122.828188,2014-10-12 23:29:45.600004,1.55
1108,38.839567,-122.827464,2014-10-16 05:15:21.600004,1.77
1109,38.839668,-122.827734,2014-10-16 06:27:21.599998,1.72
1110,38.839843,-122.828589,2014-10-17 05:57:07.200002,2.34
1111,38.840804,-122.830269,2014-10-17 05:58:33.599996,2.34
1112,38.837672,-122.827932,2014-10-17 06:21:36.000001,1.93
1113,38.84015,-122.828354,2014-10-19 03:27:21.599998,1.95
1114,38.8368,-122.827868,2014-10-25 16:12:00.000004,1.65
1115,38.839473,-122.827631,2014-10-26 13:09:07.199996,1.62
1116,38.839854,-122.826367,2014-10-31 02:54:14.400004,1.39
1117,38.840074,-122.826779,2014-11-01 07:03:21.600000,3.12
1118,38.838554,-122.826897,2014-11-10 07:42:14.400000,1.56
1119,38.842802,-122.828863,2014-11-15 23:26:52.799996,1.4
1120,38.842353,-122.829056,2014-11-19 20:16:47.999998,1.44
1121,38.839054,-122.829343,2014-11-21 05:02:23.999997,1.92
1122,38.842445,-122.829768,2014-11-22 08:11:02.400001,1.69
1123,38.842805,-122.828124,2014-11-23 06:28:48.000002,2.94
1124,38.842417,-122.829322,2014-11-23 21:07:12.000000,2.07
1125,38.84011,-122.828948,2014-12-01 04:33:35.999995,1.41
1126,38.839147,-122.829741,2014-12-02 07:20:38.399998,1.43
1127,38.840386,-122.829979,2014-12-07 04:12:00.000004,1.71
1128,38.83831,-122.828733,2014-12-08 06:57:36.000003,1.69
1129,38.840237,-122.826845,2014-12-16 06:33:07.200004,1.41
1130,38.843639,-122.829694,2014-12-16 08:02:23.999997,1.4
1131,38.84013,-122.828397,2014-12-17 04:37:55.199997,2.07
1132,38.843528,-122.822532,2014-12-17 11:09:35.999997,1.66
1133,38.838489,-122.830529,2014-12-18 05:09:35.999997,2.29
1134,38.842665,-122.829096,2014-12-18 23:31:11.999998,1.4
1135,38.842536,-122.829186,2014-12-21 23:35:31.200001,2.93
1136,38.842949,-122.828902,2014-12-21 23:42:43.200001,1.45
1137,38.840069,-122.830027,2014-12-21 23:44:09.599995,2.32
1138,38.845004,-122.828601,2014-12-21 23:45:35.999999,1.81
1139,38.836555,-122.82763,2014-12-22 09:53:16.800001,1.93
1140,38.83921,-122.827205,2014-12-26 10:46:33.600002,1.58
1141,38.842331,-122.826431,2014-12-29 18:51:50.399997,1.37
1142,38.840329,-122.826984,2015-01-03 22:26:24.000005,1.69
1143,38.839249,-122.828195,2015-01-06 00:00:00.000000,1.87
1144,38.843251,-122.829546,2015-01-08 00:59:02.399997,1.57
1145,38.839461,-122.829048,2015-01-10 01:13:26.399998,1.41
1146,38.839615,-122.826553,2015-01-12 13:42:14.400000,1.52
1147,38.839713,-122.828278,2015-01-12 15:08:38.400005,1.42
1148,38.838924,-122.827137,2015-01-17 01:30:43.199997,1.71
1149,38.83959,-122.827773,2015-01-17 05:32:38.400002,1.54
1150,38.838655,-122.829021,2015-01-17 14:51:21.599995,2.0
1151,38.83956,-122.828216,2015-01-18 10:58:04.800005,1.57
1152,38.839725,-122.828761,2015-01-19 09:05:45.599996,2.16
1153,38.839723,-122.828446,2015-01-21 17:22:33.600004,1.8
1154,38.836617,-122.825524,2015-01-22 08:06:43.199999,1.44
1155,38.843272,-122.83161,2015-01-22 14:09:35.999997,2.13
1156,38.843124,-122.829282,2015-01-26 19:23:31.199997,2.02
1157,38.839622,-122.830025,2015-01-27 12:28:48.000002,1.43
1158,38.837491,-122.828645,2015-02-03 06:34:33.599998,1.76
1159,38.83839,-122.827623,2015-02-06 18:14:24.000001,1.39
1160,38.844767,-122.826699,2015-02-06 20:15:21.600004,1.89
1161,38.839142,-122.829987,2015-02-09 05:48:28.799997,1.62
1162,38.842152,-122.827371,2015-02-10 10:07:40.800002,1.38
1163,38.841391,-122.829553,2015-02-14 06:50:24.000003,1.72
1164,38.841945,-122.830152,2015-02-14 15:02:52.799998,1.84
1165,38.836508,-122.826089,2015-02-14 17:08:09.600003,1.77
1166,38.836989,-122.82553,2015-02-14 17:58:33.599996,2.08
1167,38.838559,-122.828168,2015-02-16 23:55:40.799998,1.39
1168,38.842859,-122.827426,2015-02-17 20:28:19.200000,1.53
1169,38.838657,-122.829697,2015-02-17 22:37:55.199997,1.85
1170,38.845171,-122.827042,2015-02-19 22:04:48.000004,1.38
1171,38.841072,-122.827472,2015-02-20 09:53:16.800001,1.39
1172,38.841008,-122.829022,2015-02-21 10:20:38.399998,1.58
1173,38.837022,-122.828105,2015-02-22 04:45:07.199998,1.42
1174,38.838668,-122.829151,2015-02-22 23:11:02.400001,1.5
1175,38.844986,-122.827609,2015-02-26 07:16:19.199996,1.44
1176,38.839252,-122.825314,2015-02-27 07:22:04.800003,1.41
1177,38.840534,-122.827565,2015-03-03 11:54:14.400004,1.74
1178,38.843804,-122.827439,2015-03-05 09:17:16.799999,1.41
1179,38.842925,-122.82761,2015-03-07 13:04:48.000004,1.47
1180,38.83911,-122.82946,2015-03-08 03:48:57.599999,1.39
1181,38.840012,-122.828258,2015-03-08 07:40:47.999996,1.66
1182,38.839819,-122.827733,2015-03-08 07:40:47.999996,1.4
1183,38.840466,-122.826941,2015-03-08 16:50:52.800004,1.6
1184,38.836035,-122.827926,2015-03-09 10:33:35.999995,1.58
1185,38.83941,-122.829624,2015-03-15 13:29:16.800003,2.15
1186,38.83887,-122.829524,2015-03-15 13:29:16.800003,1.37
1187,38.838825,-122.829626,2015-03-15 13:30:43.199997,1.41
1188,38.841614,-122.830204,2015-03-21 06:10:04.799999,1.37
1189,38.839952,-122.83,2015-03-24 06:27:21.599998,1.37
1190,38.841703,-122.829618,2015-03-26 13:32:09.600001,1.39
1191,38.839633,-122.828308,2015-03-27 07:53:45.600002,1.42
1192,38.843038,-122.829495,2015-03-29 09:47:31.200005,1.39
1193,38.843112,-122.829208,2015-03-29 09:50:24.000003,1.4
1194,38.841933,-122.828992,2015-04-03 19:22:04.800003,1.64
1195,38.840267,-122.828266,2015-04-03 19:53:45.600002,1.4
1196,38.841325,-122.830118,2015-04-04 10:45:07.199998,1.65
1197,38.84249,-122.828472,2015-04-06 01:56:38.400000,1.46
1198,38.837401,-122.825194,2015-04-07 04:09:07.199996,1.99
1199,38.841008,-122.829741,2015-04-10 13:13:26.399998,1.39
1200,38.838791,-122.829575,2015-04-11 08:15:21.600004,1.69
1201,38.840218,-122.827511,2015-04-16 01:22:04.800003,1.43
1202,38.839447,-122.827568,2015-04-18 05:45:35.999999,1.96
1203,38.842019,-122.826907,2015-04-19 06:47:31.200005,1.42
1204,38.840192,-122.830109,2015-04-21 05:54:14.400004,1.99
1205,38.838793,-122.830883,2015-04-23 10:46:33.600002,1.98
1206,38.83869,-122.830566,2015-04-23 10:46:33.600002,2.87
1207,38.836762,-122.828963,2015-04-23 10:46:33.600002,2.58
1208,38.837379,-122.829608,2015-04-23 10:46:33.600002,2.98
1209,38.838749,-122.830787,2015-04-23 10:47:59.999996,1.79
1210,38.839878,-122.830925,2015-04-23 10:47:59.999996,1.41
1211,38.838747,-122.830605,2015-04-23 10:49:26.400000,1.7
1212,38.842304,-122.831452,2015-04-23 10:52:19.199998,1.8
1213,38.842548,-122.831165,2015-04-23 10:52:19.199998,1.62
1214,38.840926,-122.83257,2015-04-23 11:19:40.799996,1.56
1215,38.838377,-122.829171,2015-04-23 11:26:52.799996,1.51
1216,38.842302,-122.829621,2015-04-24 06:05:45.599996,2.02
1217,38.839695,-122.829114,2015-04-29 23:21:07.200000,1.42
1218,38.840426,-122.826725,2015-04-30 01:16:19.199996,1.58
1219,38.84191,-122.824683,2015-05-01 16:22:04.800003,1.73
1220,38.842159,-122.825032,2015-05-01 16:50:52.800004,1.98
1221,38.840474,-122.82238,2015-05-05 10:59:31.199999,1.58
1222,38.840515,-122.829814,2015-05-15 03:41:45.599998,1.47
1223,38.838845,-122.828436,2015-05-15 21:43:12.000002,1.48
1224,38.840254,-122.828963,2015-05-16 14:06:43.199999,1.61
1225,38.839608,-122.828578,2015-05-18 19:09:07.199996,1.9
1226,38.840615,-122.827736,2015-05-18 19:13:26.399998,1.39
1227,38.845468,-122.826936,2015-05-28 22:00:28.800001,2.52
1228,38.844596,-122.826779,2015-05-28 22:03:21.600000,2.16
1229,38.840187,-122.830007,2015-06-02 19:53:45.600002,2.28
1230,38.838958,-122.82914,2015-06-05 23:11:02.400001,1.44
1231,38.840492,-122.831305,2015-06-08 01:04:48.000004,2.61
1232,38.841224,-122.830505,2015-06-08 01:12:00.000004,2.25
1233,38.84047,-122.831449,2015-06-08 01:12:00.000004,1.38
1234,38.838536,-122.830167,2015-06-18 04:23:31.199997,1.53
1235,38.837557,-122.827494,2015-06-28 22:42:14.400000,1.4
1236,38.839131,-122.827236,2015-07-01 06:34:33.599998,1.8
1237,38.839644,-122.829139,2015-07-02 15:53:16.800001,2.06
1238,38.839494,-122.828144,2015-07-11 00:56:09.599999,1.39
1239,38.838257,-122.829009,2015-07-14 21:21:36.000001,1.37
1240,38.83885,-122.827566,2015-07-15 19:19:12.000004,1.39
1241,38.839546,-122.829356,2015-07-17 13:37:55.199997,1.51
1242,38.838932,-122.828553,2015-07-23 17:09:35.999997,2.03
1243,38.837881,-122.827479,2015-07-24 14:08:09.600003,1.39
1244,38.838885,-122.826841,2015-07-24 15:23:02.399995,1.96
1245,38.841831,-122.827738,2015-07-26 03:47:31.200005,1.39
1246,38.840555,-122.827353,2015-08-02 21:40:19.200004,1.7
1247,38.84797,-122.82281,2015-08-03 17:44:09.599995,2.24
1248,38.840129,-122.829624,2015-08-08 21:47:31.200005,1.93
1249,38.839136,-122.827285,2015-08-17 17:29:45.600004,1.47
1250,38.840036,-122.829024,2015-08-21 12:15:50.400005,1.37
1251,38.839521,-122.828272,2015-08-24 08:32:38.400002,1.6
